TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB,fault type
51.43,51.6,42.69,42.5,80.46,80.5,88.73,88.7,86.73,69.25,51.12,51.6,92.96,22.4,196.5,-126,78.85,76.04,4.345,1.538,72.83,3.807,0.9236,269.8,216.6,5.1,5.8,37.4,32.7,94.5,113.2,10.2,40.5,3.3,118.3,23.6,81,84,80,23.2,7.099,6.496,20,0,112.9,109,135,101.8,8.3,9.1,45,0,100,36,49,56,33.89,60.23,75.93,53.99,52.91,34.26,96.35,165.4,F7
43.52,43.6,40.23,40.1,71.2,71.1,74.6,74.6,73.51,52.63,43.46,43.78,38.31,12.32,235.5,-209.5,29.39,28.81,2.836,2.254,37.71,2.74,1.283,270.7,214.4,3.1,2.9,37.1,32.4,77.3,82.4,5.3,39.9,2.8,126.8,49,50,43,41,6.33,4.699,10.74,20,0,113.6,109.2,129,95.6,3.3,3.4,25,0,100,15,48,56,40.29,60.68,67.41,43.87,43.94,43.94,68.07,237.6,F7
59.7,60.2,52.44,53.2,70.22,69.5,77.06,75.7,74.98,69.99,58.69,59.95,75.95,23.05,55.46,-2.557,65.35,56.29,11.33,2.27,48.1,4.777,0.7361,266.7,216,11.6,5,41.6,36.7,80.7,87.9,6.5,50,8.2,114.5,33.5,51,54,52,10.82,4.05,9.315,20,0,113.8,110.3,133.5,95.6,6.3,7,20,0,100,80,56,56,67,59.09,63.93,63,62.53,114.2,272,-3.978,F7
57.9,57.7,50.88,50.9,68.13,67.8,74.8,74.3,72.77,67.9,57.63,57.94,74.85,22.81,54.62,-2.582,62.89,60.47,2.847,0.4264,48.28,4.58,0.7677,269.2,215.1,9.8,4.8,41,36.1,79.8,85.4,8.4,48.3,7.3,113.3,33.3,49.1,54,52,6.232,2.368,9.315,20,0,113.6,110.1,132,94.9,6.7,6.9,45,0,100,80,56,56,67,59.13,63.23,59.52,58.84,133.3,68.32,-28.85,F7
48.85,48.3,44.78,44.6,65.55,65.4,69.4,69,67.98,56.6,48.7,48.85,43.32,15.98,128.1,-100.8,36.2,34.89,1.368,0.05892,35.68,3.567,0.9856,270.2,213.5,4.6,2.9,40,35,71.9,74,3.6,43.8,4,114.5,42.3,38.5,42,40,10.65,6.995,10.89,20,0,109.2,107.1,129.5,93.2,3.6,3.7,35,0,100,23,47,56,55,55.16,60.78,49.81,49.47,68.24,32.83,196.6,Normal
45.82,45.9,39.46,39.4,69.16,69,75.25,75,73.75,59.79,45.63,46.07,68.68,16.91,157.2,-105.4,56.91,55.23,3.94,2.257,49.23,4.065,0.865,270.3,214.7,3.2,4.2,36,31.4,79.2,85.4,6.7,38.4,2.4,107.5,28.3,53.5,55,53,7.842,3.248,9.199,20,0,108.8,106.5,132.5,100.4,6.1,6.5,50,0,100,33,48,56,40.55,56.02,65.85,47.97,47.21,41.24,94.56,175.3,Normal
57.08,56.6,49.86,49.3,86.68,86,93.88,93,91.07,70.6,56.68,57.12,79.23,30.92,225.1,-176.8,64.69,61.17,3.945,0.4257,65.03,3.498,1.005,263.9,215,7.1,4,42,37.1,97,118.1,6.6,47.2,4.9,127.7,30.7,80.4,76,73,13.9,4.992,7.139,20,0,116.9,112,142.9,104.9,7.2,7.5,42.68,0,100,25,49,56,38,55.85,77.11,58.86,58.27,34.9,94.68,192.2,Normal
63.38,62.9,53.46,53,85.78,85.6,94.91,95,92.06,78.22,62.38,63.31,101.4,31.67,153.6,-83.94,89.12,80.07,8.367,-0.6761,80.58,3.888,0.9042,266.5,215.5,9.3,3.7,43.5,38.7,98.7,121.6,8.2,49.5,5.9,124.7,26.3,83.3,96,92,37.51,10.52,5.448,20,0,109.8,101.1,143.4,102.1,9.6,10.1,60,0,100,46,49,56,37,56.34,78.02,68.44,66.13,35.08,86.9,127.6,Normal
63.71,63.7,60.5,60.2,67.56,68.7,70.59,72.7,69.66,67.08,63.52,63.84,34.4,10.54,29.26,-5.404,28.85,27.15,2.855,1.164,41.15,2.465,1.427,272.6,215.8,10.6,0.1,49.1,44.5,72.8,75.5,4.8,60.2,10.8,113.3,40.5,30.2,45,43,21.63,17.88,10.46,20,0,105.9,87.2,135.5,89.7,4,3.7,60,90,100,58.22,50.76,56,20,57.08,65.2,69.79,65.19,31.17,14.89,19.61,Normal
59.08,59.4,49.98,50,70.55,70.4,79.06,78.9,76.33,70.44,57.54,59.25,94.59,30.33,65.46,-1.192,81.5,67.72,15.3,1.525,59.92,4.783,0.7352,266.6,214.8,8.8,5.1,41,36.3,84.3,94.3,8.4,46.8,5.6,110.3,25.8,57.7,70,67,13.88,4.174,7.715,20,0,117.6,114.5,137,100.1,8.6,9.4,70,100,100,100,56,56,55.66,55.28,64.09,71.64,65.15,82.56,56.62,-9.21,Normal
59.29,59.3,50.14,50,70.63,70.3,79.1,78.9,76.33,70.52,57.75,59.38,94.04,30.75,64.49,-1.191,81.92,68.13,14.58,0.7924,60.83,4.735,0.7426,266.4,215,8.6,5.7,41.2,36.3,84.6,94.8,7.8,46.8,5.6,110.7,26.7,57.2,70,67,18.19,5.5,7.715,20,0,119.2,115.6,139,101.8,8.6,9.5,70,100,100,100,56,56,55.35,55.48,63.68,70.37,64.7,89.99,61.74,-15.04,Normal
54.58,55,48.79,47.5,62.73,63.7,67.92,70.3,66.55,62.25,54.06,54.83,58.32,15.47,48.19,-5.339,52.04,47.4,6.905,2.268,47.64,3.84,0.9156,269.3,215.8,6.1,4.6,41.2,36.3,75.3,79.4,9.7,46.6,5.4,118.8,43.2,43,56,54,25.55,12.46,9.084,20,0,114.9,111.1,131.5,94.8,6.6,7.7,40,84.75,100,77.37,55.54,56,20,55.12,62.05,63.32,57.78,53.55,29.89,4.427,Normal
56.75,56.9,50.59,50.6,85.12,84.9,90.98,90.7,89.35,69.58,56.56,56.92,64.88,18,219.2,-172.3,55.43,53.73,3.228,1.534,57.3,3.401,1.034,266,216.1,7.8,3.3,42.8,37.9,94,112.2,6.3,48.5,5.4,128.7,35,74.3,67,64,24.06,10.55,8.015,20,0,117.4,112.4,140.9,101.6,5.8,6.3,40.89,0,100,25,49,56,23,56.02,80.96,58.45,57.78,17.32,77.47,200.8,Normal
45.86,45.9,39.54,39.2,69.07,68.9,75.17,75,73.67,59.79,45.63,46.11,68.19,16.78,155.1,-103.7,56.64,54.59,4.313,2.261,49.2,4.048,0.8686,268.3,215.1,3.4,3.9,36,31.4,78.9,84.9,6.6,38.4,2.6,107.7,28.8,54.1,55,53,8.594,3.585,9.199,20,0,109,106.5,131.5,99.1,6.1,6.5,50,0,100,33,48,56,40.82,55.93,65.77,47.97,47.21,40.94,103.5,173.9,Normal
60.48,60.6,50.47,50.4,85.49,85.3,94.99,95,92.34,77.32,59.63,60.61,104.7,29.2,165.7,-90.13,90.29,82.68,8.778,1.168,83.17,3.817,0.9211,264.6,216.6,8.4,5.6,42,37.1,100.9,125.1,10.2,46.8,4.8,124.5,23.6,87.9,100,96,32.41,8.803,5.11,20,0,115.6,110.7,143.4,105.4,9.7,10.2,70,0,100,46,49,56,32,55.81,79.98,66.31,63.39,28.99,72.03,132.6,Normal
56.75,57.1,50.68,50.4,84.51,84.3,90.44,90.3,88.57,69.25,56.56,56.92,66.39,20.92,216.1,-170.7,54.7,53.01,3.229,1.534,56.98,3.376,1.042,268.5,216.1,7.8,3.2,42.8,37.9,93.5,111.2,6.5,48.5,5.9,129,35.5,73.5,66,63,15.9,6.81,8.116,20,0,117.1,112,141.9,102.7,5.8,6.3,45.2,0,100,25,49,56,20,55.81,80.06,58.41,57.78,20.7,77.49,202.6,Normal
43.65,43.8,40.03,39.9,65.06,65,68.78,68.7,67.65,52.79,43.5,43.9,41.67,12.68,166.3,-137.3,32.32,31,3.568,2.254,36.28,3.132,1.123,268.5,214.4,2.7,1.9,37.2,32.5,70.6,72,4.9,39.8,2.6,115.7,44.4,40.3,42,40,3.387,2.311,10.89,20,0,110.3,107.3,129.5,95.8,3.9,3.9,25,0,100,22,47,56,63,59.37,62.33,45.14,44.68,102.8,85.64,218.5,Normal
48.23,48.3,44.94,44.9,64.69,64.7,67.92,67.8,66.87,55.25,48.09,48.4,36.21,11.77,130.2,-105.8,29.2,27.89,2.817,1.512,33.77,3.04,1.157,268.8,213,4.7,2.5,40.1,35.1,70.3,71.5,3.9,44.4,4.3,123,52.7,36.4,39,38,9.105,7.151,11.2,20,0,111.1,108.2,128.5,92.2,3.1,3.5,35,0,100,23,47,56,48,55.2,61.06,49.52,49.1,48.16,67.62,211.2,Normal
55.64,55.8,45.27,45.1,70.06,69.8,79.76,79.5,76.91,69.99,54.19,55.81,108.1,31.78,77.05,-0.7394,93.4,80.27,14.66,1.534,68.99,4.76,0.7387,267.4,216.1,7.4,6.2,37.7,33,85.7,96.8,9.3,41.7,4,107.3,21.6,63.8,81,78,17.35,4.565,6.677,20,0,112.4,110.1,136,102.2,9.5,10.7,70,100,100,84.7,57,56,55,54.99,63.89,67.05,61.42,85.72,62.5,-11.21,Normal
59.41,59.6,50.18,50.1,70.63,70.3,79.14,79.1,76.29,70.52,57.71,59.5,93.79,31.42,63.55,-1.182,83.23,67.87,16.16,0.798,60.42,4.844,0.7259,264.4,216.5,8.9,5.2,41.2,36.3,84.3,94.3,8,46.8,5.8,110.3,26.3,58,70,67,23.31,7.069,7.715,20,0,116.7,113.8,136.5,99.3,8.8,9.5,70,100,100,100,56,56,55.9,55.16,63.77,71.68,65.43,87.58,62.14,-17.98,Normal
43.69,43.8,40.07,39.9,65.02,64.8,68.74,68.4,67.69,52.83,43.54,43.9,41.75,11.78,166.6,-136.6,32.31,31,3.202,1.888,36.29,3.13,1.123,269.1,214.4,2.7,2.8,37.2,32.5,71.2,73,3.9,39.8,2.6,116.2,45.6,40,42,40,3.099,2.111,10.89,20,0,110.5,107.5,130,96.6,3.6,3.9,25,0,100,22,47,56,60,59.37,62.29,45.18,44.76,96.88,76.84,219,Normal
51.63,51.7,45.56,45.6,85.29,85.1,91.26,91,89.15,64.13,50.95,51.84,66.92,23.69,280.1,-236.9,54.29,48.21,7.961,1.889,59.2,3.224,1.091,268.7,214.5,5.6,3.3,40,35,94.3,112.7,6.3,43.9,4.1,127.1,32.5,77.1,69,66,14.78,6.282,7.814,20,0,116,111.6,140.9,103.9,5.9,6.3,60,0,100,20,49,56,26,55.65,78.75,57.8,54.87,24.61,65.32,222.5,Normal
46.1,46.3,39.66,39.4,69.36,69.4,75.7,75.4,73.96,60,45.87,46.27,71.51,19.69,157.3,-105.5,57.54,55.49,3.568,1.521,50.07,4.04,0.8703,270.5,214.3,3.6,3.8,35.8,31.3,79.2,85.4,6.5,38.5,2.5,107.3,27.8,54,56,54,0.9276,0.3689,9.084,20,0,109.2,106.9,132,100.1,6.2,6.9,50,0,100,33,48,56,42.69,55.85,65.65,48.26,47.5,48.23,85.63,175.1,Normal
48.19,48.2,45.23,45.1,75.22,75,78.28,78.1,77.11,55.74,48.13,48.36,34.39,13.15,239.4,-218.2,26.65,26.07,2.121,1.533,37.11,2.525,1.392,268.9,215.9,4.1,2,41,36.1,80.1,86.9,3.9,45.1,3.9,136.2,56.4,50.6,44,42,9.919,8.203,10.6,20,0,118.1,113.8,135.5,98.6,2.9,3.1,20,0,100,10,48,56,23,55.77,70.77,48.75,48.73,21.05,50.9,239.6,Normal
48.77,48.8,45.19,45.1,85.21,84.9,88.81,88.5,87.47,58.07,48.66,48.94,40.66,15.1,331.9,-306.3,32.14,31.19,2.485,1.531,45.27,2.496,1.408,271,215.6,4.1,2.2,41,36.1,91,105.7,4.9,44.8,3.6,139.7,48.7,69.4,52,50,15.3,10.7,9.553,20,0,119.5,114,139,102.3,3.6,3.7,30,0,100,5,49,56,20,56.1,80.51,50.06,49.59,14.85,59.64,245.5,Normal
48.23,48.3,44.98,44.9,64.73,64.7,67.97,67.6,66.87,55.29,48.13,48.4,36.58,12.36,131.1,-106.9,29.09,28.14,2.477,1.526,33.8,3.027,1.162,271.6,214.9,4.7,3,40.1,35.1,70.6,72,4.1,44.4,4.4,123,52.7,35.9,39,38,7.459,5.799,11.2,20,0,110.9,107.7,130,93.9,2.9,3.5,35,0,100,23,47,56,48,55.16,61.06,49.52,49.14,50.19,59.44,213.3,Normal
60.35,59.7,49.9,49.1,77.02,77.6,86.88,87,83.74,74.17,58.85,60.28,108.9,34.64,105.7,-31.45,93.2,79.84,12.68,-0.6711,73.64,4.45,0.7902,264.8,213.9,7.8,5.5,41.5,36.6,92.5,109.2,9.5,45.9,4.7,114.9,22,73.4,87,83,18.59,4.856,6.228,20,0,115.1,111.8,141.4,104.7,9.4,10.4,90,0,100,53.79,49.07,56,50,55.32,69.83,68.07,64.7,57.3,90.19,64.73,Normal
61.29,61.1,51.29,50.9,85.57,85.4,94.99,95,92.3,77.56,60.62,61.38,104.2,29.75,163.1,-88.62,90.41,84.27,6.94,0.8,82.38,3.859,0.9111,265.5,216.9,8.1,3.7,42.8,37.9,98.7,121.6,7.9,47.7,4.9,124.2,25.3,83.7,99,95,33.97,9.275,5.194,20,0,111.1,103.7,141.4,102.7,9.6,10.2,70,0,100,46,49,56,32,56.06,78.92,66.35,63.92,31.23,68.45,128.3,Normal
48.81,49,45.23,45.1,85.16,84.8,88.81,88.3,87.51,58.12,48.66,48.94,40.92,14.57,330.3,-303.9,31.84,30.53,2.462,1.151,45.24,2.475,1.421,269.6,213.6,4.3,2.4,41.2,36.3,90.7,105.7,5,44.8,3.8,139.4,49,69.3,52,50,13.3,9.246,9.553,20,0,119.2,113.8,139,101.8,3.4,3.7,30,0,100,5,49,56,17,56.06,80.47,50.06,49.67,14.32,59.08,244.7,Normal
52.98,53,50.27,50.3,75.17,74.9,78,77.8,76.78,58.73,52.79,53.15,31.38,13.5,200.7,-182.8,24.51,22.81,3.234,1.537,35.1,2.455,1.432,266.8,216.5,6.2,1.4,44.1,39.3,79.2,85.4,3.6,50.1,6.1,143,64,46.6,40,39,10.93,9.906,11.04,20,0,120.9,115.6,134,93.4,2.9,2.7,45,0,100,10,47,56,23.59,55.77,70.36,54.72,54.05,22.21,77.61,236.5,Normal
45.04,43.9,39.66,39.9,68.42,68.7,73.62,72.7,71.79,55.54,44.61,44.92,58.32,20.52,182.3,-144.5,48.25,44.36,2.849,-1.042,37.73,4.497,0.7819,269.3,215.3,2.5,1.7,37.4,32.7,74.4,78,3,39.1,1.7,105.7,31.3,45,43,41,2.333,1.138,10.74,20,0,107.7,105.7,130,97.3,4.1,4.1,25,0,100,22,47,56,78,59.21,63.15,46.78,46.56,124.9,68.38,203.8,Normal
56.34,56.5,45.43,45.1,75.3,75.4,85.65,85.3,83.05,73.63,55.5,56.51,115.2,29,104.7,-18.5,97.21,89.69,9.034,1.519,79.6,4.294,0.8189,267,213.9,7.1,6.2,38.2,33.4,91.5,107.2,9.5,41.7,3.5,112.9,21.4,74,96,92,16.31,4.028,5.448,20,0,113.6,110.1,136,102.5,10.1,11.2,70,30,100,70,53,56,47,55.44,70.52,63.16,59.87,46.15,65.84,38.29,Normal
53.47,53.6,50.68,50.3,75.17,75.4,78.24,78.3,76.66,59.18,53.29,53.64,34.04,17.56,193.9,-177.4,24.97,23.29,3.199,1.52,36.72,2.391,1.47,266.2,214.1,6.5,2.4,43.8,39,80.4,87.9,3.6,49.8,6.2,141,60.6,48.7,43,41,4.826,4.032,10.74,20,0,116.2,111.3,135,95,2.9,3.3,45,0,100,10,47,56,29.5,55.52,69.58,54.89,54.38,29.99,76.77,234.2,Normal
49.67,49.6,40.23,39.9,65.39,65.3,74.27,74.1,72.12,65.24,49.11,49.8,99.56,24.17,77.05,-1.661,84.67,79.68,6.159,1.162,62.15,4.79,0.734,269,215.4,4.7,5.4,35.1,30.6,79.5,85.9,9.2,37.8,2.4,102.7,23,55.5,72,69,9.806,2.801,7.52,20,0,112.2,109.8,132.5,100.9,8.8,9.8,70,0,100,100,57,56,73.34,58.35,62.82,55.54,52.33,129.6,46.03,-9.157,Normal
43.89,43.8,40.36,40.2,80.09,80,83.81,83.7,82.6,54.1,43.83,44.02,41.94,13.68,320.9,-292.6,31.75,31.17,1.749,1.163,43.28,2.58,1.363,270.3,215.5,1.9,1.5,38.2,33.4,85.2,95.8,4,40.1,2.1,130.9,45.7,62.9,50,48,7.479,5.072,9.8,20,0,114.9,110.7,135,101.7,3.7,3.6,20,0,100,8,49,56,21,56.47,75.64,44.37,44.43,17.12,41.98,244,Normal
50.61,50.6,44.66,44.6,74.89,74.9,80.62,80.4,78.58,61.72,49.72,50.86,64.14,22.76,188.8,-147.4,53.36,45.43,10.19,2.262,50.17,3.739,0.9403,268.6,215.2,5.5,3.4,39.1,34.2,83.8,93.3,6.1,43,3.9,116.4,32.7,59.8,57,55,12.25,5.431,8.971,20,0,112.9,109,134.5,99.4,5.5,6,80,0,100,25,48,56,41,55.4,68.68,57.63,54.3,41.14,73.34,204,Normal
43.65,43.8,40.03,39.9,65.06,65,68.78,68.6,67.65,52.83,43.58,43.9,41.57,12.64,165.4,-136.5,32.41,31.83,2.846,2.261,36.23,3.145,1.118,267.9,215,2.7,2.3,37.2,32.5,70.9,72.5,4.1,39.8,2.6,115.7,44.8,39.5,42,40,4.042,2.766,10.89,20,0,109.4,106.9,129,95.3,3.8,3.9,25,0,100,22,47,56,63,59.33,62.21,45.14,44.76,105.4,68.3,216.3,Normal
56.59,57.1,50.43,50.8,76.07,75.2,82.17,80.8,80.02,67.29,55.78,56.8,67.95,24.03,141.8,-97.91,55.11,47.92,9.073,1.892,48.78,3.972,0.8852,267.4,214.8,8,3.2,42.8,37.9,84,93.8,4.8,48.3,5.5,119.2,35.2,55.9,55,53,3.624,1.517,9.199,20,0,114.9,111.1,138,99,5.8,6.3,70,0,100,32,47,56,39,55.36,68.23,63.94,60.28,44.81,59.47,177,Normal
49.05,49.6,41.79,41.9,63.59,63.7,70.3,70.8,69.62,63.48,49.11,49.35,75.12,7.636,68.69,-1.201,65.09,65.6,2.112,2.628,51.74,4.423,0.7949,268.6,215.1,5.7,4.9,36,31.4,76,79.9,8.5,39.8,3.8,102.5,26.5,48.5,58,56,16.46,6.232,8.86,20,0,110.7,108.2,132.5,100.1,6.9,7.9,0,0,100,100,56,56,30,59.46,65.69,49.48,49.51,29.39,50.7,12.06,Normal
48.85,49,45.27,45.1,85.21,84.9,88.89,88.7,87.55,58.12,48.74,48.98,41.23,14.97,329.5,-303.2,32.07,31.12,2.113,1.161,45.35,2.486,1.414,268.7,215.2,4.3,2,41,36.1,90.7,105.7,4.6,44.8,3.8,140,48.7,69.4,52,50,13.14,9.063,9.553,20,0,119.2,113.3,139,101.6,3.8,3.7,30,0,100,5,49,56,20,55.93,80.43,50.1,49.71,14.67,50.72,243.3,Normal
49.79,50,40.19,40.1,79.96,79.9,89.09,88.7,86.65,68.47,49.03,50,102,27.31,203.1,-128.4,85.93,79.12,8.711,1.893,77.75,3.886,0.9047,268.2,214.9,3.6,5.1,36.5,31.9,94,112.2,8.8,37.7,1.2,115.3,21.3,80.1,93,89,21.14,5.894,5.704,20,0,111.6,108.2,138,105.4,8.8,9.9,60,0,100,36,49,56,37,56.02,74.37,55.79,53.07,35.7,76.85,163.8,Normal
45.65,45.8,39.33,39.1,69.36,69.4,75.54,75.2,74.04,59.88,45.47,45.91,69.22,16.81,158.6,-106.2,56.57,54.88,3.941,2.257,49.4,4.026,0.8733,268.8,214.8,2.9,3.8,36.2,31.6,78.9,84.9,6.6,38.2,2.2,107.3,28.4,53.8,56,54,4.902,2.014,9.084,20,0,108.6,106.3,133,100.6,5.8,6.7,50,0,100,33,48,56,39.11,56.06,66.18,47.85,47.05,39.85,94.59,175.8,Normal
50.16,50.3,40.32,40.2,65.84,65.6,74.97,74.7,72.69,65.65,49.15,50.33,101.9,25.45,78.58,-2.113,88.57,79.5,10.6,1.534,63.93,4.871,0.7219,267.9,216,5,6,35.1,30.6,80.7,87.9,9,37.7,2.6,101.9,21.7,56.8,73,70,17.02,4.75,7.424,20,0,110.3,108.4,134,102.9,8.9,10.2,60,0,100,100,57,56,81.77,58.84,63.03,57.67,54.09,145.8,71.03,-3.165,Normal
60.43,60.5,50.35,50.1,85.45,85.4,95.07,95,92.34,77.28,59.59,60.52,106.6,30.26,167,-90.6,90.55,82.98,8.365,0.7948,84.11,3.785,0.9288,266,215.4,8.3,5.7,42,37.1,100.7,125.6,10.2,46.8,5,124.7,23.8,88.7,101,97,27.56,7.351,5.026,20,0,116.7,111.8,141.4,104.2,9.7,10.2,70,0,100,46,49,56,32,55.81,79.53,66.31,63.39,30.62,68.64,133.8,Normal
50.65,50.8,44.66,44.6,74.97,74.9,80.78,80.4,78.67,61.76,49.76,50.86,65.13,23.71,189.5,-148,53.72,45.79,9.821,1.894,50.39,3.748,0.9381,268.9,215.1,5.5,3.6,39.1,34.2,84,93.8,5.9,42.9,3.7,116.4,32.4,59.6,58,56,10.26,4.481,8.86,20,0,112.7,109.2,136,100.7,5.5,6.2,80,0,100,25,48,56,41,55.4,68.52,57.67,54.38,43.39,71.57,203.9,Normal
49.3,49.1,40.15,39.8,78.33,78.4,86.72,86.8,84.69,67.45,48.82,49.47,93.41,22.64,191.8,-121.1,81.79,77.54,5.769,1.524,72.57,3.962,0.8873,267.1,214.6,3,2.8,36.9,32.2,89.6,103.7,7.1,37.7,0.8,112,22.4,71.3,86,82,31.72,9.657,6.317,20,0,111.8,109.2,138,105.1,8.5,9.2,70,0,100,36,49,56,34,55.81,73.76,53.66,51.47,30.27,63.29,159.2,Normal
49.01,49.8,41.18,41.2,74.64,74.3,82.09,82,80.96,66.84,49.03,49.3,83.54,12.7,158.4,-87.52,70.4,70.55,2.485,2.635,62.39,3.968,0.8862,269.1,215.6,4.5,4.9,36.7,32.1,86.9,98.8,7.8,39.6,2.9,113.3,26.4,66.4,73,70,16.19,5.513,7.424,20,0,115.1,111.1,135.5,102.3,7.7,8.6,50,30,100,85,57,56,68,56.59,75.03,49.44,49.38,16.54,59.64,149.2,Normal
58.96,59.1,49.77,49.6,70.42,70.3,78.94,78.7,76.21,70.32,57.42,59.13,94.79,30.39,65.6,-1.195,82.54,68.71,15.36,1.531,60.44,4.802,0.7322,267.2,215.6,8.8,5.1,40.8,35.9,83.8,93.3,8.1,46.4,5.6,109.6,25.8,58,70,67,17.36,5.208,7.715,20,0,114.2,111.1,138,100.1,8.6,9.5,80,100,100,100,56,56,56.81,54.95,63.52,70.69,64.78,85.11,62.34,-12.67,Normal
55.81,56,45.48,45.3,70.1,70,79.68,79.7,76.91,70.03,54.43,55.94,106.3,30.74,76.29,-0.7365,92.34,80.05,13.45,1.157,68.19,4.761,0.7384,266.3,214.5,7.3,5.8,38,33.2,85.5,96.3,9,42.2,4,107.5,22,63.1,81,77,19.13,5.119,6.768,20,0,114.9,112.2,137,103.2,9.7,10.7,70,100,100,93.15,57,56,58,55.24,64.18,66.76,61.38,82.55,59.98,-13.13,Normal
50.94,51.1,44.9,46.3,86.47,84.5,92.53,89.4,90.42,64.38,50.22,51.19,67.74,23.66,291.2,-247.1,53.87,47.44,8.684,2.252,51.43,3.683,0.9547,268.4,214.3,7.2,3.1,39.2,34.3,92,108.2,2.2,43.9,4.6,127.1,34.8,75,63,60,2.638,1.108,8.428,20,0,115.7,111.3,137.5,101.9,4.9,4.7,50,0,100,20,49,56,23,55.65,76.09,57.35,54.38,27.77,70.27,224.7,Normal
58.84,58.5,50.27,50.1,69.97,69.2,78.08,77.1,75.31,69.78,57.59,58.8,90.44,30.92,61.64,-2.111,76.86,65.63,10.92,-0.3084,55.56,4.863,0.7229,267.8,215.2,9,4.7,41,36.1,81.8,89.9,6.5,47,5.8,109.8,28.3,53.6,65,62,7.804,2.454,8.219,20,0,113.8,110.9,137,100.3,7.7,8.5,50,0,100,80,56,56,63,55.07,62.37,63.24,62.32,101.6,262.2,-17.33,Normal
47.95,48,45.02,44.8,75.09,74.9,78.12,77.9,77.03,55.5,47.92,48.16,33.85,12.21,240.7,-219.1,25.98,25.76,2.096,1.88,36.89,2.476,1.42,268.3,213.4,3.8,1.9,41,36.1,79.8,86.4,3.6,44.8,3.8,135.6,55.8,50.8,43,41,9.213,7.741,10.74,20,0,115.6,111.3,134,96.9,2.9,3.2,20,0,100,10,48,56,23,55.57,70.89,48.42,48.4,19.12,50.3,239.6,Normal
50.69,50.8,44.7,44.6,74.97,74.9,80.7,80.5,78.67,61.8,49.81,50.9,64.07,22.74,188.6,-147.2,53.94,45.98,9.86,1.903,50.25,3.774,0.9316,268.3,216,5.7,3.5,38.9,34,84,93.8,5.9,43,3.9,116.4,32.4,59.6,58,56,14.64,6.497,8.86,20,0,112.7,109.2,135,100,5.8,6.2,80,0,100,25,48,56,41,55.4,68.52,57.84,54.46,41.61,70.11,202.9,Normal
56.26,56.5,49.98,49.8,75.46,75.4,81.44,81.3,79.4,66.67,55.46,56.39,66.33,22.57,141.3,-97.54,56.29,49.1,8.353,1.16,50.66,3.907,0.8999,266.4,215.2,7.4,3.7,42.4,37.5,84.9,95.3,6.3,47.8,5.2,118.3,33.6,57.6,58,56,15.37,6.589,8.86,20,0,114.9,111.1,137,98.8,5.8,6.7,80,0,100,32,47,56,39,55.57,69.05,62.95,59.7,40.18,61.64,173.8,Normal
